GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|YEAR|EMP|EMP_F|EMP_S|EMP_S_F|PAYANN|PAYANN_F|PAYANN_S|PAYANN_S_F|EMPAVPW|EMPAVPW_F|EMPAVPW_S|EMPAVPW_S_F|HOURS|HOURS_F|HOURS_S|HOURS_S_F|PAYANPW|PAYANPW_F|PAYANPW_S|PAYANPW_S_F|CSTMTOT|CSTMTOT_F|CSTMTOT_S|CSTMTOT_S_F|RCPTOT|RCPTOT_F|RCPTOT_S|RCPTOT_S_F|VALADD|VALADD_F|VALADD_S|VALADD_S_F|CEXTOT|CEXTOT_F|CEXTOT_S|CEXTOT_S_F
02|26|0400000US26|Michigan||3159|Apparel accessories and other apparel manufacturing||2014|0|a|0|D|0|D|0|D|0|D|0|D|6||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||316|Leather and allied product manufacturing||2015|0|e|0|D|12216||0||0|D|0|D|0|D|0|D|0|D|0|D|30302||0||56253||0||0|D|0|D|394||0|
02|26|0400000US26|Michigan||316|Leather and allied product manufacturing||2014|0|e|0|D|11835||0||0|D|0|D|0|D|0|D|0|D|0|D|25660||0||48605||0||0|D|0|D|236||0|
02|26|0400000US26|Michigan||3161|Leather and hide tanning and finishing||2015|0|a|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||3161|Leather and hide tanning and finishing||2014|0|a|0|D|0|D|0|D|0|D|0|D|13||0||289||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||3162|Footwear manufacturing||2015|0|e|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||3162|Footwear manufacturing||2014|0|e|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||3169|Other leather and allied product manufacturing||2015|13||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||3169|Other leather and allied product manufacturing||2014|0|a|0|D|0|D|0|D|0|D|0|D|8||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||321|Wood product manufacturing||2015|10321||4.5||409360||4.5||8159||3.4||16210||2.9||275160||2.6||1539399||5.5||2573970||4.1||1041831||3.5||117063||27.5|
02|26|0400000US26|Michigan||321|Wood product manufacturing||2014|9978||4.7||402500||4.8||7870||3.1||15559||2.2||266780||2.1||1532372||5.7||2601126||4.2||1080788||3.4||77879||12.0|
02|26|0400000US26|Michigan||3211|Sawmills and wood preservation||2015|1819||2.8||77247||3.2||1496||2.6||3022||3.1||55340||3.0||417001||4.3||612741||3.2||196504||3.4||27850||2.9|
02|26|0400000US26|Michigan||3211|Sawmills and wood preservation||2014|1835||2.7||76080||3.0||1524||2.5||3150||2.3||54672||2.7||427811||4.3||668355||3.1||252670||3.2||21506||6.5|
02|26|0400000US26|Michigan||3212|Veneer, plywood, and engineered wood product manufacturing||2015|2253||4.5||101540||3.6||1820||6.3||3754||5.0||69559||3.1||377210||1.9||603525||3.1||226692||5.3||34704||23.8|
02|26|0400000US26|Michigan||3212|Veneer, plywood, and engineered wood product manufacturing||2014|2398||2.0||116325||3.2||1888||2.7||4075||2.7||75541||2.0||414908||3.0||701233||2.4||284689||4.0||31237||25.9|
02|26|0400000US26|Michigan||3219|Other wood product manufacturing||2015|6249||7.2||230573||7.7||4843||5.1||9434||4.5||150261||4.4||745188||11.0||1357704||7.6||618636||5.4||54510|s|57.1|s
02|26|0400000US26|Michigan||3219|Other wood product manufacturing||2014|5745||8.0||210095||9.0||4458||5.3||8334||3.8||136566||3.9||689653||12.2||1231537||8.6||543428||6.3||25136||17.8|
02|26|0400000US26|Michigan||322|Paper manufacturing||2015|10756||2.0||662455||2.8||8565||1.9||18242||2.4||453525||1.4||3337327||3.2||5531017||2.5||2194897||2.1||265737||1.8|
02|26|0400000US26|Michigan||322|Paper manufacturing||2014|10370||1.2||618910||1.4||8316||1.9||17331||2.6||436828||1.5||3252449||3.3||5465875||2.5||2218134||2.3||161162||4.5|
02|26|0400000US26|Michigan||3221|Pulp, paper, and paperboard mills||2015|3529||0||282389||0||2917||0||6524||0||225209||0||1434200||0||2545164||0||1105880||0||162378||0|
02|26|0400000US26|Michigan||3221|Pulp, paper, and paperboard mills||2014|3637||0||279583||0||3030||0||6726||0||228316||0||1519131||0||2645067||0||1133057||0||84933||0|
02|26|0400000US26|Michigan||3222|Converted paper product manufacturing||2015|7227||3.0||380066||4.9||5648||2.9||11718||3.8||228316||2.8||1903127||5.6||2985853||4.6||1089017||4.1||103359||4.6|
02|26|0400000US26|Michigan||3222|Converted paper product manufacturing||2014|6733||1.9||339327||2.5||5286||3.1||10605||4.3||208512||3.2||1733318||6.2||2820808||4.8||1085077||4.6||76229||9.6|
02|26|0400000US26|Michigan||323|Printing and related support activities||2015|11697||4.1||593711||3.4||7937||4.7||16714||3.7||343349||3.8||1043807||3.1||2499706||2.9||1448809||3.6||67574||8.9|
02|26|0400000US26|Michigan||323|Printing and related support activities||2014|12311||2.6||633164||2.4||8571||2.7||17848||2.0||362026||2.2||1099922||3.1||2533728||2.1||1425932||2.3||59736||6.5|
02|26|0400000US26|Michigan||3231|Printing and related support activities||2015|11697||4.1||593711||3.4||7937||4.7||16714||3.7||343349||3.8||1043807||3.1||2499706||2.9||1448809||3.6||67574||8.9|
02|26|0400000US26|Michigan||3231|Printing and related support activities||2014|12311||2.6||633164||2.4||8571||2.7||17848||2.0||362026||2.2||1099922||3.1||2533728||2.1||1425932||2.3||59736||6.5|
02|26|0400000US26|Michigan||324|Petroleum and coal products manufacturing||2015|2080||3.1||163537||1.6||1393||4.4||2715||3.5||81330||2.1||2780212||1.2||4285601||.7||1467357||2.2||104184||1.9|
02|26|0400000US26|Michigan||324|Petroleum and coal products manufacturing||2014|1821||1.2||154494||.7||1136||1.1||2493||1.1||80190||1.0||4896615||.6||6338015||.4||0|D|0|D|64843||2.4|
02|26|0400000US26|Michigan||3241|Petroleum and coal products manufacturing||2015|2080||3.1||163537||1.6||1393||4.4||2715||3.5||81330||2.1||2780212||1.2||4285601||.7||1467357||2.2||104184||1.9|
02|26|0400000US26|Michigan||3241|Petroleum and coal products manufacturing||2014|1821||1.2||154494||.7||1136||1.1||2493||1.1||80190||1.0||4896615||.6||6338015||.4||0|D|0|D|64843||2.4|
02|26|0400000US26|Michigan||325|Chemical manufacturing||2015|28824||1.9||2077574||1.4||14818||3.1||29337||3.4||863344||2.9||7303787||4.5||15881405||2.5||8798189||2.0||701264||3.8|
02|26|0400000US26|Michigan||325|Chemical manufacturing||2014|27419||1.7||1965615||1.3||14138||2.7||29435||2.7||814311||2.6||8728865||3.0||16048799||1.8||7187090||1.3||894527||11.6|
02|26|0400000US26|Michigan||3251|Basic chemical manufacturing||2015|5908||1.0||517090||.7||2874||1.8||6113||2.2||209483||2.5||0|D|0|D|3532554||5.2||2141633||7.9||161455||1.2|
02|26|0400000US26|Michigan||3251|Basic chemical manufacturing||2014|6008||.8||524999||.9||2894||1.8||6157||2.3||209511||2.4||2897996||.1||4482388||1.7||0|D|0|D|294943||.5|
02|26|0400000US26|Michigan||3252|Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing||2015|4359||8.8||320027||7.2||2514||14.7||5374||15.5||127107||16.4||1466272||22.2||2750505||12.9||1254792||4.0||80634||33.1|
02|26|0400000US26|Michigan||3252|Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing||2014|3983||7.5||294323||5.9||2115||13.3||4402||13.5||108671||14.5||1531743||16.5||2705746||10.2||1221431||2.9||220295|s|47.1|s
02|26|0400000US26|Michigan||3253|Pesticide, fertilizer, and other agricultural chemical manufacturing||2015|385||0||21793||0||211||0||516||0||11049||0||0|D|0|D|277342||0||97197||0||38155||0|
02|26|0400000US26|Michigan||3253|Pesticide, fertilizer, and other agricultural chemical manufacturing||2014|369||0||21706||0||188||0||399||0||9545||0||213575||0||361717||0||0|D|0|D|27674||0|
02|26|0400000US26|Michigan||3254|Pharmaceutical and medicine manufacturing||2015|8466||.1||556865||.2||4424||.1||7880||.1||255525||.1||1522009||.1||4329867||.3||2918113||.5||276341||.2|
02|26|0400000US26|Michigan||3254|Pharmaceutical and medicine manufacturing||2014|8074||.1||529345||.1||4283||.1||9142||.1||237691||.1||1410916||.1||3584075||.1||2141628||.1||193833||.5|
02|26|0400000US26|Michigan||3255|Paint, coating, and adhesive manufacturing||2015|4440||3.5||314894||2.0||2414||2.0||4819||2.2||118436||2.3||1014731||1.5||2152629||1.3||1137524||2.1||43328||6.5|
02|26|0400000US26|Michigan||3255|Paint, coating, and adhesive manufacturing||2014|3750||4.4||252519||2.6||2189||2.1||4507||2.4||107095||2.4||1013863||1.6||2089900||1.4||1073881||2.0||50566||10.5|
02|26|0400000US26|Michigan||3256|Soap, cleaning compound, and toilet preparation manufacturing||2015|2448||6.4||163257||3.4||985||11.6||1716||13.3||71392||6.0||760725||2.7||1145567||2.0||375787||3.3||30713||.4|
02|26|0400000US26|Michigan||3256|Soap, cleaning compound, and toilet preparation manufacturing||2014|2464||4.7||162773||2.6||1060||8.9||1854||10.2||72678||5.0||754518||2.3||1097190||1.5||0|D|0|D|37937||1.2|
02|26|0400000US26|Michigan||3259|Other chemical product and preparation manufacturing||2015|2817||10.9||183648||8.9||1396||16.4||2919||16.4||70353||17.1||815288||6.3||1692941||3.0||873144||1.2||70639||.5|
02|26|0400000US26|Michigan||3259|Other chemical product and preparation manufacturing||2014|2772||11.1||179950||9.1||1409||16.2||2975||16.1||69120||17.4||906254||5.6||1727782||3.0||823322||1.1||69279||.7|
02|26|0400000US26|Michigan||326|Plastics and rubber products manufacturing||2015|48408||1.5||2135679||1.4||35964||1.5||75083||1.2||1311538||1.4||7661665||1.6||13912600||1.0||6235457||1.4||412456||10.4|
02|26|0400000US26|Michigan||326|Plastics and rubber products manufacturing||2014|48515||1.2||2069039||1.2||36483||1.3||74876||1.2||1276295||1.2||7596107||1.0||13733085||1.0||6177043||1.4||439588||3.2|
02|26|0400000US26|Michigan||3261|Plastics product manufacturing||2015|43586||1.4||1889532||1.5||32568||1.3||67685||1.4||1178238||1.5||6835479||1.8||12381854||1.1||5528449||1.6||384233||11.2|
02|26|0400000US26|Michigan||3261|Plastics product manufacturing||2014|43690||1.2||1830292||1.4||33083||1.1||67587||1.3||1151346||1.4||6811814||1.1||12285529||1.1||5509058||1.5||414755||3.3|
02|26|0400000US26|Michigan||3262|Rubber product manufacturing||2015|4821||7.7||246147||1.8||3397||10.0||7398||1.6||133300||1.6||826186||2.5||1530746||2.1||707008||2.3||28223||10.2|
02|26|0400000US26|Michigan||3262|Rubber product manufacturing||2014|4825||5.8||238747||2.3||3400||8.1||7289||1.4||124949||1.5||784292||1.7||1447556||2.1||667984||3.7||24832||7.5|
02|26|0400000US26|Michigan||327|Nonmetallic mineral product manufacturing||2015|14666||1.7||738046||1.4||10497||1.9||20119||1.6||400978||2.0||2258265||1.9||5216438||1.2||2957593||2.4||300466||2.0|
02|26|0400000US26|Michigan||327|Nonmetallic mineral product manufacturing||2014|13771||.8||706442||.8||10120||1.1||20546||.9||418780||1.2||2200271||1.5||4803424||1.4||2613763||2.9||235423||2.8|
02|26|0400000US26|Michigan||3271|Clay product and refractory manufacturing||2015|384||24.9||18419||20.4||282||31.2||692||20.6||12976||17.5||84591||3.6||139754||10.0||50080||24.5||3089||14.5|
02|26|0400000US26|Michigan||3271|Clay product and refractory manufacturing||2014|513||3.0||26881||6.8||406||2.8||769||7.1||17324||2.5||102903||5.9||171340||2.9||0|D|0|D|8937|s|61.8|s
02|26|0400000US26|Michigan||3272|Glass and glass product manufacturing||2015|7959||.2||377633||.2||5496||.3||9722||.2||153723||.5||1210088||.5||2569542||.1||1376374||.5||113805||1.0|
02|26|0400000US26|Michigan||3272|Glass and glass product manufacturing||2014|7330||.2||363906||.2||5143||.3||10432||.3||179520||.4||1126172||.6||2370628||.1||1248443||.5||85379||1.2|
02|26|0400000US26|Michigan||3273|Cement and concrete product manufacturing||2015|4072||4.2||216393||3.0||3052||4.6||6350||3.6||153729||3.7||580282||3.7||1533490||2.2||947784||1.8||156837||3.6|
02|26|0400000US26|Michigan||3273|Cement and concrete product manufacturing||2014|3768||2.2||197512||1.8||2997||3.2||6024||2.3||146697||3.0||571249||3.4||1283133||2.3||706127||1.8||120127||2.8|
02|26|0400000US26|Michigan||3274|Lime and gypsum product manufacturing||2015|326||0||17557||0||262||0||525||0||12574||0||69862||0||124576||0||54937||0||1749||0|
02|26|0400000US26|Michigan||3274|Lime and gypsum product manufacturing||2014|324||0||17339||0||261||0||511||0||12394||0||76442||0||133214||0||0|D|0|D|4077||0|
02|26|0400000US26|Michigan||3279|Other nonmetallic mineral product manufacturing||2015|1926||7.4||108044||6.2||1405||7.5||2830||6.9||67976||7.1||313442||11.7||849077||5.9||528418||12.9||24986||9.1|
02|26|0400000US26|Michigan||3279|Other nonmetallic mineral product manufacturing||2014|1836||3.3||100805||3.4||1313||3.7||2811||3.6||62844||4.4||323505||8.2||845109||7.1||525231||14.0||16904||6.4|
02|26|0400000US26|Michigan||331|Primary metal manufacturing||2015|20493||1.4||1236962||1.2||16248||1.5||37049||1.9||886157||1.3||7082446||.6||11160097||.7||4174353||1.7||237625||1.5|
02|26|0400000US26|Michigan||331|Primary metal manufacturing||2014|20006||1.4||1244611||1.2||16092||1.5||35503||1.7||895037||1.2||7337727||.6||12460808||.7||5186527||1.5||334910||2.0|
02|26|0400000US26|Michigan||3311|Iron and steel mills and ferroalloy manufacturing||2015|4916||0||387205||0||3936||0||10595||0||293996||0||3381843||0||4287020||0||932876||0||101652||0|
02|26|0400000US26|Michigan||3311|Iron and steel mills and ferroalloy manufacturing||2014|5119||0||423365||0||4103||0||9822||0||312869||0||3296772||0||5017202||0||1703482||0||136635||0|
02|26|0400000US26|Michigan||3312|Steel product manufacturing from purchased steel||2015|1346||1.4||85690||1.5||1025||2.0||2207||1.8||54931||1.9||391383||6.6||552282||2.9||135957||35.1||9178||13.7|
02|26|0400000US26|Michigan||3312|Steel product manufacturing from purchased steel||2014|1356||1.0||81673||1.0||1053||1.3||2211||1.8||53194||1.8||444679||7.2||617491||2.0||190362||21.3||10054||19.5|
02|26|0400000US26|Michigan||3313|Alumina and aluminum production and processing||2015|2621||1.4||123667||2.4||2122||1.9||4693||2.6||85584||.9||825317||1.3||1214988||1.3||383255||1.8||24170||6.3|
02|26|0400000US26|Michigan||3313|Alumina and aluminum production and processing||2014|2582||2.3||119746||2.2||2136||2.2||4219||4.5||87572||1.0||879987||1.0||1273948||1.4||408628||3.4||24853||5.0|
02|26|0400000US26|Michigan||3314|Nonferrous metal (except aluminum) production and processing||2015|1994||.8||129472||.7||1298||1.0||2626||.6||72901||.5||1295542||1.1||2280027||.5||1075459||.5||32620||.6|
02|26|0400000US26|Michigan||3314|Nonferrous metal (except aluminum) production and processing||2014|1920||.5||121281||.6||1275||.2||2599||.4||68871||.1||1461667||.3||2684277||.1||1244730||.6||26420||.4|
02|26|0400000US26|Michigan||3315|Foundries||2015|9616||2.9||510927||2.9||7868||3.0||16928||4.0||378746||3.0||1188361||2.3||2825780||2.7||1646806||3.3||70006||4.3|
02|26|0400000US26|Michigan||3315|Foundries||2014|9029||3.1||498546||2.8||7526||3.2||16652||3.5||372531||2.9||1254622||2.0||2867890||2.9||1639325||3.8||136948||4.7|
02|26|0400000US26|Michigan||332|Fabricated metal product manufacturing||2015|77015||1.0||3943480||1.0||57397||1.1||121191||1.1||2502297||1.0||8475507||.8||18252810||.7||9761982||.8||617610||3.3|
02|26|0400000US26|Michigan||332|Fabricated metal product manufacturing||2014|74006||.9||3752398||.7||55720||1.0||116469||.9||2370170||.8||8632156||.7||18059695||.6||9558794||.7||670704||5.3|
02|26|0400000US26|Michigan||3321|Forging and stamping||2015|8270||1.2||420043||1.4||6333||1.3||13528||1.3||276261||1.6||1341584||2.2||2498631||1.9||1173912||1.6||68632||11.3|
02|26|0400000US26|Michigan||3321|Forging and stamping||2014|7417||1.3||392073||1.4||5563||1.6||11367||1.6||246266||1.9||1376411||2.1||2437013||1.8||1073586||1.4||125019||11.0|
02|26|0400000US26|Michigan||3322|Cutlery and handtool manufacturing||2015|1822||1.9||107740||3.5||1290||2.1||2473||1.0||61500||3.6||157368||.7||380956||1.3||231131||1.5||35452||1.9|
02|26|0400000US26|Michigan||3322|Cutlery and handtool manufacturing||2014|1888||1.8||107234||4.5||1331||1.0||2456||2.6||59980||1.7||175626||.7||391286||.7||212319||1.1||30246||9.2|
02|26|0400000US26|Michigan||3323|Architectural and structural metals manufacturing||2015|7599||3.4||415680||3.2||5582||3.7||11762||3.5||243854||4.5||1052498||2.4||2035431||2.4||984028||2.8||39773||13.5|
02|26|0400000US26|Michigan||3323|Architectural and structural metals manufacturing||2014|7431||2.6||394164||1.9||5476||2.3||11238||2.1||233214||2.4||1097558||2.1||2030145||1.5||934266||2.6||45445||8.9|
02|26|0400000US26|Michigan||3324|Boiler, tank, and shipping container manufacturing||2015|1029||8.5||51535||4.8||768||15.8||1505||10.9||33390||11.0||131557||3.6||268693||6.6||138315||12.8||5499||32.5|
02|26|0400000US26|Michigan||3324|Boiler, tank, and shipping container manufacturing||2014|964||10.7||46742||5.2||719||17.8||1436||13.6||30630||11.2||117558||6.0||257075||5.2||140083||12.7||6551||30.3|
02|26|0400000US26|Michigan||3325|Hardware manufacturing||2015|2567||6.7||121187||6.5||1736||5.6||3707||7.1||73134||8.5||395109||4.1||668006||4.1||273243||5.0||15555||27.5|
02|26|0400000US26|Michigan||3325|Hardware manufacturing||2014|2306||5.4||113161||5.0||1601||4.4||3424||5.5||64731||5.2||420506||2.1||658816||3.3||246960||5.9||12581||13.3|
02|26|0400000US26|Michigan||3326|Spring and wire product manufacturing||2015|1683||16.7||82993||12.9||1129||21.9||2499||18.7||46068||18.3||169230||5.1||344208||11.0||175151||16.7||7195||27.7|
02|26|0400000US26|Michigan||3326|Spring and wire product manufacturing||2014|1641||16.9||79685||13.1||1109||22.0||2403||18.9||43945||18.7||172652||4.9||350289||10.8||179166||16.4||7460||35.7|
02|26|0400000US26|Michigan||3327|Machine shops; turned product; and screw, nut, and bolt manufacturing||2015|31004||1.3||1562507||1.1||23027||1.3||48587||1.3||1044346||1.4||3149565||1.1||6790879||.9||3618171||1.3||275417||4.9|
02|26|0400000US26|Michigan||3327|Machine shops; turned product; and screw, nut, and bolt manufacturing||2014|29649||1.1||1505924||.9||22511||1.3||47335||1.1||994120||1.2||3181578||.9||6677727||.7||3550340||1.0||276481||3.2|
02|26|0400000US26|Michigan||3328|Coating, engraving, heat treating, and allied activities||2015|12217||2.7||609678||4.0||9723||2.8||20122||3.5||392723||2.5||830974||2.8||2447427||1.5||1610899||1.8||102116||7.5|
02|26|0400000US26|Michigan||3328|Coating, engraving, heat treating, and allied activities||2014|11934||2.0||550050||1.9||9626||2.1||20034||2.3||372168||1.6||852001||1.9||2431017||1.0||1594520||1.4||99333||30.9|
02|26|0400000US26|Michigan||3329|Other fabricated metal product manufacturing||2015|10823||3.7||572117||2.2||7809||4.3||17008||3.0||331020||2.6||1247621||2.7||2818580||1.9||1557134||2.1||67973||11.0|
02|26|0400000US26|Michigan||3329|Other fabricated metal product manufacturing||2014|10776||3.8||563365||1.7||7783||4.2||16777||3.3||325115||2.4||1238266||2.3||2826328||1.7||1627555||2.1||67590||6.6|
02|26|0400000US26|Michigan||333|Machinery manufacturing||2015|73174||.9||4689369||.7||45979||1.0||96487||1.1||2415656||.9||11212247||.9||24183764||.8||13485337||.8||791190||3.8|
02|26|0400000US26|Michigan||333|Machinery manufacturing||2014|71222||.7||4474658||.5||45137||.8||97672||.9||2376563||.7||10567775||.8||22813771||.7||12724487||.8||607183||5.0|
02|26|0400000US26|Michigan||3331|Agriculture, construction, and mining machinery manufacturing||2015|3189||1.5||159592||2.0||2087||2.0||4622||3.1||86702||3.0||648063||2.1||1138010||1.5||491692||3.5||15758||9.8|
02|26|0400000US26|Michigan||3331|Agriculture, construction, and mining machinery manufacturing||2014|3149||.8||159249||1.3||2112||1.6||4429||1.4||92675||1.9||667571||1.4||1198942||1.3||514606||3.2||17087||16.8|
02|26|0400000US26|Michigan||3332|Industrial machinery manufacturing||2015|4144||5.9||303055||5.4||2256||7.8||4584||8.2||122588||5.9||522934||5.2||1760552||4.2||1697385||2.9||21254||17.4|
02|26|0400000US26|Michigan||3332|Industrial machinery manufacturing||2014|4335||2.6||293336||3.0||2554||3.4||5360||3.9||133299||3.6||583362||4.2||1599452||3.1||1290444||2.6||22702||38.1|
02|26|0400000US26|Michigan||3333|Commercial and service industry machinery manufacturing||2015|2072||1.6||130903||2.9||1113||6.0||2159||7.0||45304||5.6||421093||12.9||915348||11.7||491128||12.1||6091||16.7|
02|26|0400000US26|Michigan||3333|Commercial and service industry machinery manufacturing||2014|2110||1.7||127151||2.5||1142||6.1||2214||7.0||45300||5.8||423423||12.1||897410||11.1||482424||10.3||10958||9.2|
02|26|0400000US26|Michigan||3334|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||2015|3670||4.8||201620||2.3||2523||4.4||5654||4.8||103148||2.0||466310||5.9||1021973||3.8||564165||3.8||51059|s|50.5|s
02|26|0400000US26|Michigan||3334|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||2014|3628||3.4||192414||2.5||2476||3.5||5405||4.6||96760||2.2||441930||3.3||1019672||3.6||585916||5.7||52452|s|48.3|s
02|26|0400000US26|Michigan||3335|Metalworking machinery manufacturing||2015|34171||1.0||2160423||.9||23802||1.2||50127||1.4||1307329||1.2||3241608||1.1||7880427||.9||4675731||1.2||322997||4.2|
02|26|0400000US26|Michigan||3335|Metalworking machinery manufacturing||2014|32890||.8||2101691||.7||23350||1.0||50970||1.0||1308866||.9||3007127||1.1||7488079||.8||4513204||.9||254136||4.6|
02|26|0400000US26|Michigan||3336|Engine, turbine, and power transmission equipment manufacturing||2015|5902||1.3||383340||1.2||4343||2.8||8670||2.9||233616||1.8||2283348||1.6||4206172||1.3||1903712||1.0||120852||4.3|
02|26|0400000US26|Michigan||3336|Engine, turbine, and power transmission equipment manufacturing||2014|5517||1.5||355684||.7||4001||3.1||8340||3.0||217057||2.1||2063688||1.0||3790955||1.1||1775423||1.3||100778||4.4|
02|26|0400000US26|Michigan||3339|Other general purpose machinery manufacturing||2015|20025||2.3||1350436||1.4||9854||2.4||20671||3.0||516969||2.3||3628890||1.7||7261282||1.2||3661524||1.4||253179||2.1|
02|26|0400000US26|Michigan||3339|Other general purpose machinery manufacturing||2014|19593||2.0||1245132||1.3||9502||2.1||20954||2.6||482607||1.8||3380674||1.2||6819260||1.0||3562470||1.2||149070||3.1|
02|26|0400000US26|Michigan||334|Computer and electronic product manufacturing||2015|12502||4.2||875241||2.7||7078||6.8||13430||6.8||382294||4.9||1544371||5.6||3413818||3.8||1854958||3.2||66428||5.2|
02|26|0400000US26|Michigan||334|Computer and electronic product manufacturing||2014|12745||2.7||862294||2.4||7479||4.1||13945||3.9||396256||4.0||1570039||4.5||3697204||3.0||2093274||2.8||61576||7.1|
02|26|0400000US26|Michigan||3341|Computer and peripheral equipment manufacturing||2015|421||0||27992||0||212||0||412||0||9906||0||50710||0||110525||0||0|D|0|D|1208||0|
02|26|0400000US26|Michigan||3341|Computer and peripheral equipment manufacturing||2014|437||0||27166||0||209||0||373||0||8864||0||54348||0||114327||0||62421||0||0|D|0|D
02|26|0400000US26|Michigan||3342|Communications equipment manufacturing||2015|641||24.0||38976||31.4||294|s|45.3|s|570|s|46.6|s|10080|s|76.2|s|111745||21.0||221821||21.4||110778||21.5||2571||0|
02|26|0400000US26|Michigan||3342|Communications equipment manufacturing||2014|658||23.4||36197||33.9||301|s|44.2|s|555|s|47.9|s|8216|s|93.4|s|0|D|0|D|218878||21.6||107656||22.2||2452||0|
02|26|0400000US26|Michigan||3343|Audio and video equipment manufacturing||2015|62||0||3128||0||0|D|0|D|62||0||1003||0||4169||0||11527||0||7374||0||0|D|0|D
02|26|0400000US26|Michigan||3343|Audio and video equipment manufacturing||2014|54||0||3031||0||0|D|0|D|42||0||906||0||0|D|0|D|10696||0||6800||0||0|D|0|D
02|26|0400000US26|Michigan||3344|Semiconductor and other electronic component manufacturing||2015|3126||16.2||170062||11.9||1699||27.3||3812||22.8||64012||26.6||540810||14.1||878970||12.7||344063||15.3||13821||22.6|
02|26|0400000US26|Michigan||3344|Semiconductor and other electronic component manufacturing||2014|3125||10.0||161812||10.3||1799||15.3||3914||12.0||64390||21.6||491580||11.4||815689||10.8||325404||14.7||17071||24.9|
02|26|0400000US26|Michigan||3345|Navigational, measuring, electromedical, and control instruments manufacturing||2015|7589||.3||616440||.5||4326||.6||8266||.7||290192||.3||787075||4.4||2101057||2.1||1293874||1.0||45599||3.4|
02|26|0400000US26|Michigan||3345|Navigational, measuring, electromedical, and control instruments manufacturing||2014|7719||.4||615672||.4||4604||.8||8735||.6||307036||.2||860228||4.3||2443939||2.0||1543863||1.5||37430||2.9|
02|26|0400000US26|Michigan||3346|Manufacturing and reproducing magnetic and optical media||2015|663||0||18643||0||0|D|0|D|308||0||7101||0||49861||0||89918||0||0|D|0|D|0|D|0|D
02|26|0400000US26|Michigan||3346|Manufacturing and reproducing magnetic and optical media||2014|752||0||18416||0||0|D|0|D|326||0||6844||0||0|D|0|D|93675||0||47130||0||0|D|0|D
02|26|0400000US26|Michigan||335|Electrical equipment, appliance, and component manufacturing||2015|9426||3.9||479433||2.2||6242||4.6||12661||3.9||247221||2.8||2010767||1.3||3494017||1.9||1487978||3.0||184611||4.7|
02|26|0400000US26|Michigan||335|Electrical equipment, appliance, and component manufacturing||2014|8078||.8||436568||1.4||5345||1.5||11180||1.5||228878||1.7||1805466||.4||3222956||.6||1426217||1.0||72220||3.8|
02|26|0400000US26|Michigan||3351|Electric lighting equipment manufacturing||2015|700||11.7||34137||7.4||337||19.2||476||31.4||9700||28.0||93589||3.1||191361||4.6||102652||6.7||0|D|0|D
02|26|0400000US26|Michigan||3351|Electric lighting equipment manufacturing||2014|573||6.3||27479||5.7||254||16.7||460||27.5||8345||32.9||70753||2.0||154334||5.1||83570||7.7||0|D|0|D
02|26|0400000US26|Michigan||3352|Household appliance manufacturing||2015|1661||0||79061||0||1366||0||3007||0||57775||0||439905||0||911425||0||470709||0||0|D|0|D
02|26|0400000US26|Michigan||3352|Household appliance manufacturing||2014|1489||0||75992||0||1228||0||2880||0||57399||0||459905||0||857152||0||402986||0||0|D|0|D
02|26|0400000US26|Michigan||3353|Electrical equipment manufacturing||2015|3196||1.2||169563||2.4||2017||2.4||4146||1.6||79771||1.5||475550||.9||881394||1.6||408875||2.6||13740||4.8|
02|26|0400000US26|Michigan||3353|Electrical equipment manufacturing||2014|2998||1.4||168475||2.8||1875||2.1||3849||1.1||77570||1.1||509007||1.5||976740||1.6||469925||2.1||14868||5.4|
02|26|0400000US26|Michigan||3359|Other electrical equipment and component manufacturing||2015|3870||9.2||196672||4.8||2522||10.9||5033||9.2||99975||6.3||1001724||2.6||1509837||4.2||505742||8.6||66249||11.2|
